200000,10000,0.824476,294344000000000.0,90.7439,102.5,5e-06,1
200000,10000,0.387629,287626000000000.0,91.7379,102.5,5e-06,1
200000,10000,1.34198,278168000000000.0,93.4618,102.5,5e-06,1
200000,10000,0.419137,281976000000000.0,93.7516,102.5,5e-06,1
200000,10000,2.71372,286166000000000.0,94.3083,102.5,5e-06,1
200000,10000,0.364467,288229000000000.0,94.5,102.5,5e-06,1
200000,10000,2.11839,285121000000000.0,94.7544,102.5,5e-06,1
200000,10000,2.30512,290211000000000.0,94.9342,102.5,5e-06,1
200000,10000,2.3504,275051000000000.0,95.0804,102.5,5e-06,1
200000,10000,1.89891,288208000000000.0,96.6554,102.5,5e-06,1
200000,10000,3.8133,288688000000000.0,97.4352,102.5,5e-06,1
200000,10000,1.43064,279405000000000.0,99.1963,102.5,5e-06,1
200000,10000,1.65731,289738000000000.0,99.3045,102.5,5e-06,1
200000,10000,2.38472,293819000000000.0,101.105,102.5,5e-06,1
200000,10000,1.5559,293611000000000.0,101.409,102.5,5e-06,1
200000,10000,0.585787,287872000000000.0,102.535,102.5,5e-06,1
200000,10000,0.188686,287099000000000.0,103.004,102.5,5e-06,1
200000,10000,0.154935,280116000000000.0,103.407,102.5,5e-06,1
200000,10000,1.16688,279061000000000.0,104.798,102.5,5e-06,1
200000,10000,0.779667,279610000000000.0,104.997,102.5,5e-06,1
200000,10000,1.35652,274493000000000.0,106.222,102.5,5e-06,1
200000,10000,2.57691,293466000000000.0,106.39,102.5,5e-06,1
200000,10000,0.164283,297909000000000.0,107.704,102.5,5e-06,1
200000,10000,1.42475,281760000000000.0,108.586,102.5,5e-06,1
200000,10000,0.835812,288864000000000.0,108.836,102.5,5e-06,1
200000,10000,0.242685,287070000000000.0,109.234,102.5,5e-06,1
200000,10000,1.0317,283855000000000.0,110.259,102.5,5e-06,1
200000,10000,0.332565,291354000000000.0,110.537,102.5,5e-06,1
200000,10000,2.02364,290858000000000.0,112.05,102.5,5e-06,1
200000,10000,0.476645,284368000000000.0,112.884,102.5,5e-06,1
200000,10000,2.23809,281266000000000.0,113.576,102.5,5e-06,1
200000,10000,0.686582,275870000000000.0,113.649,102.5,5e-06,1
200000,10000,2.78891,295653000000000.0,114.141,102.5,5e-06,1
200000,10000,3.31536,294922000000000.0,114.321,102.5,5e-06,1
200000,10000,1.33735,282950000000000.0,114.869,102.5,5e-06,1
200000,10000,2.8709,284225000000000.0,115.602,102.5,5e-06,1
200000,10000,2.6873,283278000000000.0,119.392,102.5,5e-06,1
200000,10000,1.52999,290682000000000.0,120.151,102.5,5e-06,1
200000,10000,0.882408,284764000000000.0,120.664,102.5,5e-06,1
200000,10000,0.139617,289075000000000.0,120.837,102.5,5e-06,1
200000,10000,0.44192,278418000000000.0,121.323,102.5,5e-06,1
200000,10000,1.30378,293405000000000.0,123.181,102.5,5e-06,1
200000,10000,2.65846,304375000000000.0,123.399,102.5,5e-06,1
200000,10000,1.12038,277329000000000.0,123.449,102.5,5e-06,1
200000,10000,1.37085,285279000000000.0,123.812,102.5,5e-06,1
200000,10000,1.70227,286354000000000.0,123.94,102.5,5e-06,1
200000,10000,1.71083,283423000000000.0,125.906,102.5,5e-06,1
200000,10000,1.17827,286661000000000.0,127.352,102.5,5e-06,1
200000,10000,1.59705,281650000000000.0,128.182,102.5,5e-06,1
200000,10000,1.4694,289618000000000.0,130.419,102.5,5e-06,1
200000,10000,1.8129,281842000000000.0,130.635,102.5,5e-06,1
200000,10000,0.365034,294659000000000.0,130.931,102.5,5e-06,1
200000,10000,1.79954,297486000000000.0,131.005,102.5,5e-06,1
200000,10000,1.90974,276260000000000.0,131.058,102.5,5e-06,1
200000,10000,0.456902,289736000000000.0,131.676,102.5,5e-06,1
200000,10000,0.767875,285187000000000.0,132.108,102.5,5e-06,1
200000,10000,0.799258,291371000000000.0,132.162,102.5,5e-06,1
200000,10000,0.840828,280943000000000.0,132.251,102.5,5e-06,1
200000,10000,1.65292,283175000000000.0,134.035,102.5,5e-06,1
200000,10000,1.08093,305662000000000.0,134.517,102.5,5e-06,1
200000,10000,0.487514,283124000000000.0,137.076,102.5,5e-06,1
200000,10000,0.931622,288456000000000.0,137.94,102.5,5e-06,1
200000,10000,0.362922,289956000000000.0,138.292,102.5,5e-06,1
200000,10000,2.18056,292591000000000.0,138.891,102.5,5e-06,1
200000,10000,1.31144,271141000000000.0,140.017,102.5,5e-06,1
200000,10000,0.814327,288603000000000.0,145.203,102.5,5e-06,1
200000,10000,0.207137,291069000000000.0,145.58,102.5,5e-06,1
200000,10000,1.70061,294335000000000.0,146.581,102.5,5e-06,1
200000,10000,1.24688,280812000000000.0,147.667,102.5,5e-06,1
250000,10000,3.64746,284311000000000.0,109.917,102.5,4e-06,1
250000,10000,2.78075,294835000000000.0,119.65,102.5,4e-06,1
250000,10000,2.08191,276592000000000.0,121.992,102.5,4e-06,1
250000,10000,2.26308,297067000000000.0,111.449,102.5,4e-06,1
250000,10000,2.51928,282312000000000.0,125.654,102.5,4e-06,1
250000,10000,1.94147,283794000000000.0,120.744,102.5,4e-06,1
250000,10000,0.363582,295139000000000.0,127.276,102.5,4e-06,1
250000,10000,0.341051,289303000000000.0,115.235,102.5,4e-06,1
250000,10000,1.65956,283905000000000.0,127.822,102.5,4e-06,1
250000,10000,1.57089,283364000000000.0,124.539,102.5,4e-06,1
250000,10000,1.34212,287092000000000.0,135.871,102.5,4e-06,1
250000,10000,2.35891,291084000000000.0,130.242,102.5,4e-06,1
250000,10000,1.58419,300583000000000.0,132.326,102.5,4e-06,1
250000,10000,0.538799,287232000000000.0,128.805,102.5,4e-06,1
250000,10000,1.5248,287017000000000.0,125.79,102.5,4e-06,1
250000,10000,1.40361,287613000000000.0,114.503,102.5,4e-06,1
250000,10000,0.353214,289977000000000.0,145.932,102.5,4e-06,1
250000,10000,0.91564,285953000000000.0,133.544,102.5,4e-06,1
250000,10000,2.01785,281021000000000.0,141.912,102.5,4e-06,1
250000,10000,0.82813,282575000000000.0,123.771,102.5,4e-06,1
250000,10000,2.71731,282605000000000.0,116.356,102.5,4e-06,1
250000,10000,3.59267,292679000000000.0,126.289,102.5,4e-06,1
250000,10000,1.4567,288977000000000.0,140.618,102.5,4e-06,1
250000,10000,0.442007,284694000000000.0,136.71,102.5,4e-06,1
250000,10000,4.48975,287777000000000.0,148.898,102.5,4e-06,1
250000,10000,0.393124,281152000000000.0,156.441,102.5,4e-06,1
250000,10000,0.555606,279774000000000.0,128.75,102.5,4e-06,1
250000,10000,1.58177,288017000000000.0,156.695,102.5,4e-06,1
250000,10000,1.61142,276619000000000.0,117.439,102.5,4e-06,1
250000,10000,0.833553,289375000000000.0,128.799,102.5,4e-06,1
250000,10000,1.18978,290654000000000.0,152.936,102.5,4e-06,1
250000,10000,1.28297,289000000000000.0,129.94,102.5,4e-06,1
250000,10000,2.56738,290470000000000.0,130.267,102.5,4e-06,1
250000,10000,0.106276,283491000000000.0,129.81,102.5,4e-06,1
250000,10000,1.7826,293517000000000.0,132.025,102.5,4e-06,1
250000,10000,1.23425,287422000000000.0,145.579,102.5,4e-06,1
250000,10000,1.06501,288892000000000.0,129.217,102.5,4e-06,1
250000,10000,2.61035,297683000000000.0,122.349,102.5,4e-06,1
250000,10000,0.102394,286485000000000.0,124.764,102.5,4e-06,1
250000,10000,0.357682,284983000000000.0,138.136,102.5,4e-06,1
250000,10000,2.20837,294049000000000.0,139.386,102.5,4e-06,1
250000,10000,2.09237,285668000000000.0,144.497,102.5,4e-06,1
250000,10000,3.97131,297885000000000.0,148.337,102.5,4e-06,1
250000,10000,1.6466,282834000000000.0,126.752,102.5,4e-06,1
250000,10000,1.14398,285369000000000.0,151.961,102.5,4e-06,1
250000,10000,0.682299,285663000000000.0,126.796,102.5,4e-06,1
250000,10000,1.75758,279243000000000.0,141.7,102.5,4e-06,1
250000,10000,0.883678,278991000000000.0,135.665,102.5,4e-06,1
250000,10000,1.18504,290550000000000.0,159.15,102.5,4e-06,1
250000,10000,1.82053,292415000000000.0,164.31,102.5,4e-06,1
250000,10000,1.28843,286193000000000.0,144.526,102.5,4e-06,1
250000,10000,0.754397,287448000000000.0,168.885,102.5,4e-06,1
250000,10000,1.45318,289042000000000.0,169.071,102.5,4e-06,1
250000,10000,1.87114,287925000000000.0,163.458,102.5,4e-06,1
250000,10000,0.019133,289449000000000.0,136.962,102.5,4e-06,1
250000,10000,2.93391,295056000000000.0,146.493,102.5,4e-06,1
250000,10000,0.54483,282289000000000.0,146.218,102.5,4e-06,1
250000,10000,4.18481,286014000000000.0,159.382,102.5,4e-06,1
250000,10000,1.56861,290013000000000.0,148.429,102.5,4e-06,1
250000,10000,1.64235,283309000000000.0,134.492,102.5,4e-06,1
250000,10000,0.584588,287248000000000.0,143.249,102.5,4e-06,1
250000,10000,1.53436,294244000000000.0,175.191,102.5,4e-06,1
250000,10000,2.26526,282880000000000.0,161.673,102.5,4e-06,1
250000,10000,1.93815,277548000000000.0,157.879,102.5,4e-06,1
250000,10000,2.62095,280210000000000.0,160.766,102.5,4e-06,1
250000,10000,1.30079,294686000000000.0,147.621,102.5,4e-06,1
250000,10000,0.592782,293977000000000.0,162.952,102.5,4e-06,1
250000,10000,0.418344,288147000000000.0,156.391,102.5,4e-06,1
250000,10000,3.1904,292062000000000.0,151.244,102.5,4e-06,1
300000,10000,2.26363,288557000000000.0,139.242,102.5,3.33333e-06,1
300000,10000,2.23758,287742000000000.0,143.477,102.5,3.33333e-06,1
300000,10000,3.93524,290721000000000.0,159.047,102.5,3.33333e-06,1
300000,10000,2.95659,288522000000000.0,162.024,102.5,3.33333e-06,1
300000,10000,1.49098,279981000000000.0,155.778,102.5,3.33333e-06,1
300000,10000,2.73671,278040000000000.0,147.442,102.5,3.33333e-06,1
300000,10000,2.22757,297468000000000.0,150.629,102.5,3.33333e-06,1
300000,10000,0.514864,285743000000000.0,153.18,102.5,3.33333e-06,1
300000,10000,3.51738,290140000000000.0,149.278,102.5,3.33333e-06,1
300000,10000,1.86841,294261000000000.0,173.667,102.5,3.33333e-06,1
300000,10000,0.993718,296281000000000.0,172.977,102.5,3.33333e-06,1
300000,10000,1.67213,294687000000000.0,167.095,102.5,3.33333e-06,1
300000,10000,2.42486,281703000000000.0,144.372,102.5,3.33333e-06,1
300000,10000,2.12472,288318000000000.0,183.158,102.5,3.33333e-06,1
300000,10000,2.24092,292925000000000.0,166.224,102.5,3.33333e-06,1
300000,10000,0.60807,278932000000000.0,160.964,102.5,3.33333e-06,1
300000,10000,3.1646,295650000000000.0,149.422,102.5,3.33333e-06,1
300000,10000,2.16826,292208000000000.0,187.633,102.5,3.33333e-06,1
300000,10000,1.00287,290096000000000.0,155.332,102.5,3.33333e-06,1
300000,10000,0.889833,293853000000000.0,164.016,102.5,3.33333e-06,1
300000,10000,1.87345,296016000000000.0,171.897,102.5,3.33333e-06,1
300000,10000,3.33981,288117000000000.0,163.739,102.5,3.33333e-06,1
300000,10000,1.08827,289569000000000.0,173.698,102.5,3.33333e-06,1
300000,10000,0.518747,282386000000000.0,147.072,102.5,3.33333e-06,1
300000,10000,2.04099,286379000000000.0,153.093,102.5,3.33333e-06,1
300000,10000,1.86381,295854000000000.0,160.599,102.5,3.33333e-06,1
300000,10000,3.68113,289017000000000.0,159.675,102.5,3.33333e-06,1
300000,10000,1.79679,281316000000000.0,193.857,102.5,3.33333e-06,1
300000,10000,2.57781,285854000000000.0,178.932,102.5,3.33333e-06,1
300000,10000,0.194821,288059000000000.0,177.637,102.5,3.33333e-06,1
300000,10000,2.15956,277555000000000.0,185.312,102.5,3.33333e-06,1
300000,10000,2.28981,296941000000000.0,142.269,102.5,3.33333e-06,1
300000,10000,1.42312,286345000000000.0,166.467,102.5,3.33333e-06,1
300000,10000,2.23774,284931000000000.0,171.306,102.5,3.33333e-06,1
300000,10000,4.16346,288400000000000.0,189.38,102.5,3.33333e-06,1
300000,10000,0.629058,280665000000000.0,148.512,102.5,3.33333e-06,1
300000,10000,0.177131,296811000000000.0,176.095,102.5,3.33333e-06,1
300000,10000,0.659686,292336000000000.0,175.979,102.5,3.33333e-06,1
300000,10000,1.77845,277563000000000.0,169.768,102.5,3.33333e-06,1
300000,10000,2.2951,282126000000000.0,163.887,102.5,3.33333e-06,1
300000,10000,2.01475,295587000000000.0,169.654,102.5,3.33333e-06,1
300000,10000,1.05258,284977000000000.0,171.182,102.5,3.33333e-06,1
300000,10000,1.84904,280529000000000.0,155.645,102.5,3.33333e-06,1
300000,10000,1.53755,291727000000000.0,165.822,102.5,3.33333e-06,1
300000,10000,0.226019,285817000000000.0,150.924,102.5,3.33333e-06,1
300000,10000,3.81404,278182000000000.0,155.025,102.5,3.33333e-06,1
300000,10000,1.70414,276293000000000.0,184.576,102.5,3.33333e-06,1
300000,10000,0.698999,291164000000000.0,182.748,102.5,3.33333e-06,1
300000,10000,3.04192,290834000000000.0,161.804,102.5,3.33333e-06,1
300000,10000,0.689643,286860000000000.0,168.613,102.5,3.33333e-06,1
300000,10000,1.97712,283850000000000.0,166.961,102.5,3.33333e-06,1
300000,10000,1.61162,286442000000000.0,182.378,102.5,3.33333e-06,1
300000,10000,2.43681,290750000000000.0,190.919,102.5,3.33333e-06,1
300000,10000,2.19098,284424000000000.0,173.383,102.5,3.33333e-06,1
300000,10000,0.609385,297003000000000.0,155.252,102.5,3.33333e-06,1
300000,10000,3.1253,274106000000000.0,173.71,102.5,3.33333e-06,1
300000,10000,1.64533,289324000000000.0,179.646,102.5,3.33333e-06,1
300000,10000,2.60495,284211000000000.0,178.496,102.5,3.33333e-06,1
300000,10000,1.27772,284111000000000.0,174.639,102.5,3.33333e-06,1
300000,10000,3.3442,286168000000000.0,162.31,102.5,3.33333e-06,1
300000,10000,0.355158,287392000000000.0,176.642,102.5,3.33333e-06,1
300000,10000,2.49539,285527000000000.0,166.822,102.5,3.33333e-06,1
300000,10000,2.38597,288684000000000.0,158.363,102.5,3.33333e-06,1
300000,10000,1.39243,284805000000000.0,190.333,102.5,3.33333e-06,1
300000,10000,0.606836,286491000000000.0,175.196,102.5,3.33333e-06,1
300000,10000,3.12406,290236000000000.0,189.768,102.5,3.33333e-06,1
300000,10000,2.38052,282169000000000.0,180.357,102.5,3.33333e-06,1
300000,10000,1.36663,294678000000000.0,176.96,102.5,3.33333e-06,1
300000,10000,0.133548,288167000000000.0,196.933,102.5,3.33333e-06,1
350000,10000,2.86569,291816000000000.0,191.193,102.5,2.85714e-06,1
350000,10000,1.42172,291185000000000.0,162.765,102.5,2.85714e-06,1
350000,10000,2.30556,300681000000000.0,169.543,102.5,2.85714e-06,1
350000,10000,3.10747,278497000000000.0,192.561,102.5,2.85714e-06,1
350000,10000,1.45426,295157000000000.0,160.188,102.5,2.85714e-06,1
350000,10000,2.62864,282460000000000.0,219.915,102.5,2.85714e-06,1
350000,10000,3.67314,285716000000000.0,170.993,102.5,2.85714e-06,1
350000,10000,0.845116,283326000000000.0,181.214,102.5,2.85714e-06,1
350000,10000,3.34109,298481000000000.0,198.114,102.5,2.85714e-06,1
350000,10000,2.74132,294768000000000.0,215.335,102.5,2.85714e-06,1
350000,10000,3.42383,297910000000000.0,208.335,102.5,2.85714e-06,1
350000,10000,2.42997,281208000000000.0,233.107,102.5,2.85714e-06,1
350000,10000,0.746693,293134000000000.0,189.484,102.5,2.85714e-06,1
350000,10000,0.220105,289992000000000.0,192.65,102.5,2.85714e-06,1
350000,10000,2.65602,301060000000000.0,182.119,102.5,2.85714e-06,1
350000,10000,2.03267,289426000000000.0,185.409,102.5,2.85714e-06,1
