2,10000,3.79223,1.36141e+11,0.009383,102.5,0.5
2,10000,3.1819,1.61333e+11,0.0097978,102.5,0.5
2,10000,2.95978,1.44927e+11,0.0095152,102.5,0.5
2,10000,2.52006,1.45733e+11,0.0090597,102.5,0.5
2,10000,4.20529,1.57374e+11,0.009881,102.5,0.5
2,10000,0.954892,1.4017e+11,0.0097879,102.5,0.5
2,10000,4.63898,1.59452e+11,0.0093407,102.5,0.5
2,10000,3.36879,1.56688e+11,0.0093522,102.5,0.5
2,10000,1.67398,1.65045e+11,0.0098439,102.5,0.5
2,10000,2.73996,1.47438e+11,0.0097988,102.5,0.5
2,10000,2.68966,1.54539e+11,0.0091932,102.5,0.5
2,10000,4.83861,1.61521e+11,0.0104056,102.5,0.5
2,10000,3.52526,1.49754e+11,0.0095745,102.5,0.5
2,10000,1.54606,1.58014e+11,0.0105066,102.5,0.5
2,10000,4.3505,1.54194e+11,0.0101693,102.5,0.5
2,10000,3.16842,1.41196e+11,0.0123463,102.5,0.5
3,10000,1.66514,2.15693e+11,0.0141669,102.5,0.333333
3,10000,0.188213,2.03615e+11,0.0137726,102.5,0.333333
3,10000,2.50855,2.30165e+11,0.0149412,102.5,0.333333
3,10000,2.09085,2.01877e+11,0.0139137,102.5,0.333333
3,10000,2.00612,2.06668e+11,0.0137546,102.5,0.333333
3,10000,2.20685,2.08098e+11,0.0147649,102.5,0.333333
3,10000,0.0288697,2.08866e+11,0.0154082,102.5,0.333333
3,10000,1.41464,2.20198e+11,0.0149337,102.5,0.333333
3,10000,2.06638,2.20447e+11,0.0154756,102.5,0.333333
3,10000,2.37003,2.1237e+11,0.0141798,102.5,0.333333
3,10000,3.99146,2.22948e+11,0.0165286,102.5,0.333333
3,10000,1.84132,2.11321e+11,0.018411,102.5,0.333333
3,10000,4.38969,2.24728e+11,0.0149052,102.5,0.333333
3,10000,1.2804,2.20091e+11,0.0143295,102.5,0.333333
3,10000,3.67121,2.09445e+11,0.0142351,102.5,0.333333
3,10000,1.47759,2.15452e+11,0.0197017,102.5,0.333333
4,10000,2.63283,2.81351e+11,0.0193081,102.5,0.25
4,10000,0.593433,2.50639e+11,0.0208343,102.5,0.25
4,10000,1.68545,2.65699e+11,0.0189985,102.5,0.25
4,10000,3.53949,2.69329e+11,0.0187128,102.5,0.25
4,10000,0.497045,2.59818e+11,0.0188049,102.5,0.25
4,10000,0.506949,2.60342e+11,0.0203939,102.5,0.25
4,10000,0.786079,2.78324e+11,0.0193854,102.5,0.25
4,10000,0.948514,2.58689e+11,0.0211949,102.5,0.25
4,10000,0.0388227,2.73821e+11,0.020862,102.5,0.25
4,10000,1.69057,3.06871e+11,0.0209841,102.5,0.25
4,10000,1.66584,2.57702e+11,0.0224265,102.5,0.25
4,10000,1.96073,2.74566e+11,0.0218296,102.5,0.25
