S0,K,T,r,v,price
100,110,1,0.05,0.2,11.97184611641221
100,105,1,0.05,0.2,8.73938852172418
100,100,1,0.05,0.2,6.089769951939136
100,95,1,0.05,0.2,4.012655060686365
100,90,1,0.05,0.2,2.4719663944057815
