Stock_Price,Risk_Free_Rate,Strike_Price,Years_to_exp,Moneyness,Volatility,Actual Price,Pred_Price,Error,PercentError,seed,paths,steps,basis,degree100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.07193390137719317,0.041015397413677074,132.65647478311152,42.0,100.0,10.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.0348905843060301,0.003972080342513999,12.846935761190329,42.0,100.0,100.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.0072346184213082,0.0236838855422079,76.60100750720324,42.0,100.0,1000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.020901964484460193,0.010016539479055907,32.396585199838405,42.0,100.0,10000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.01937266364174363,0.011545840321772471,37.34281689501079,42.0,100.0,100000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.029430517792290244,0.0014879861712258566,4.812607275506226,42.0,1000.0,10.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.03176750072726098,0.0008489967637448775,2.745917993790047,42.0,1000.0,100.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.022135943489202944,0.008782560474313156,28.40551562480706,42.0,1000.0,1000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.016974878084510675,0.013943625879005425,45.097996641295886,42.0,1000.0,10000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.013039361600842455,0.017879142362673645,57.82667357958545,42.0,1000.0,100000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.03326911976050863,0.002350615796992528,7.602618159553449,42.0,10000.0,10.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.028210090660048655,0.0027084133034674454,8.759845905427309,42.0,10000.0,100.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.024926277440633395,0.005992226522882706,19.380713018823762,42.0,10000.0,1000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.015776083069519043,0.015142420893997057,48.97527031665292,42.0,10000.0,10000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.015794348245718404,0.015124155717797697,48.916195090306545,42.0,10000.0,100000.0,0.0,2.0
100.0,0.04,95.0,0.0821917808219178,0.95,0.1,0.0309185039635161,0.030230349262126806,0.0006881547013892937,2.2257050412313535,42.0,100000.0,10.0,0.0,2.0
