N,P,APE,kappa,runtime,K,dt
100,10000,0.586151,6.27246e+15,0.250674,100,0.000833333
500,10000,0.555128,6.72732e+15,1.49638,100,0.000166667
1000,10000,0.743247,9.8693e+15,2.98511,100,8.33333e-05
5,10000,1.99989,3.47031e+14,0.0199357,100,0.0166667
10,10000,1.64254,6.88946e+14,0.029342,100,0.00833333
50,10000,1.75408,3.06028e+15,0.12719,100,0.00166667
100,10000,0.634699,6.16009e+15,0.239826,100,0.000833333
500,10000,0.868132,7.18769e+15,1.47112,100,0.000166667
1000,10000,0.00163697,8.05905e+15,2.90121,100,8.33333e-05
5,10000,0.585346,3.33698e+14,0.0141597,100,0.0166667
10,10000,0.462227,6.49946e+14,0.026114,100,0.00833333
50,10000,0.707995,3.07925e+15,0.130498,100,0.00166667
100,10000,1.38302,6.39682e+15,0.242783,100,0.000833333
500,10000,0.182509,1.13695e+16,1.49,100,0.000166667
1000,10000,1.93489,1.0256e+16,2.94729,100,8.33333e-05
5,10000,1.54685,3.50171e+14,0.0111347,100,0.0166667
10,10000,1.05327,6.57013e+14,0.0254586,100,0.00833333
50,10000,1.07641,3.05412e+15,0.12957,100,0.00166667
100,10000,1.31581,5.75478e+15,0.261804,100,0.000833333
500,10000,0.192561,1.03944e+16,1.60894,100,0.000166667
1000,10000,1.37076,9.95451e+15,3.4863,100,8.33333e-05
5,10000,0.440735,3.16511e+14,0.0145124,100,0.0166667
10,10000,0.764361,6.34932e+14,0.031398,100,0.00833333
50,10000,0.929112,2.91077e+15,0.157251,100,0.00166667
100,10000,1.00833,6.02601e+15,0.303395,100,0.000833333
500,10000,2.4749,7.36387e+15,1.86381,100,0.000166667
1000,10000,0.765509,8.19273e+15,3.70414,100,8.33333e-05
5,10000,4.35086,3.17509e+14,0.0126576,100,0.0166667
10,10000,3.46343,5.99144e+14,0.0266278,100,0.00833333
50,10000,2.13616,3.31773e+15,0.128454,100,0.00166667
100,10000,0.164946,6.68399e+15,0.276005,100,0.000833333
500,10000,1.17684,7.07338e+15,1.63929,100,0.000166667
1000,10000,0.913758,8.36546e+15,3.32207,100,8.33333e-05
5,10000,1.43311,3.09253e+14,0.0113187,100,0.0166667
10,10000,3.40235,5.67527e+14,0.0267963,100,0.00833333
50,10000,0.948274,3.13869e+15,0.13905,100,0.00166667
100,10000,0.544397,7.04537e+15,0.27937,100,0.000833333
500,10000,1.63659,6.94551e+15,1.60862,100,0.000166667
1000,10000,1.60598,8.46107e+15,2.90613,100,8.33333e-05
5,10000,1.69999,3.2985e+14,0.0155377,100,0.0166667
10,10000,0.0733069,6.11011e+14,0.0261187,100,0.00833333
50,10000,0.143589,3.1622e+15,0.129629,100,0.00166667
100,10000,0.105143,6.27954e+15,0.237457,100,0.000833333
500,10000,0.388639,7.47351e+15,1.46215,100,0.000166667
1000,10000,0.993358,8.41467e+15,2.83265,100,8.33333e-05
5,10000,0.181898,3.34556e+14,0.0190685,100,0.0166667
10,10000,2.39367,6.15932e+14,0.0291971,100,0.00833333
50,10000,2.64044,3.41101e+15,0.129975,100,0.00166667
100,10000,4.09765,6.6984e+15,0.198005,100,0.000833333
500,10000,2.83994,1.07941e+16,0.854909,100,0.000166667
1000,10000,0.404215,9.52045e+15,1.69824,100,8.33333e-05
5,10000,2.1063,3.63537e+14,0.0093742,100,0.0166667
10,10000,0.36399,6.96977e+14,0.0160452,100,0.00833333
50,10000,0.412735,2.99024e+15,0.0850369,100,0.00166667
100,10000,1.61191,5.96617e+15,0.157164,100,0.000833333
500,10000,2.36999,1.15015e+16,0.850682,100,0.000166667
1000,10000,0.244883,9.75432e+15,1.64212,100,8.33333e-05
5,10000,0.527383,3.06714e+14,0.0098928,100,0.0166667
10,10000,3.63902,5.8408e+14,0.0168836,100,0.00833333
50,10000,1.82136,3.24826e+15,0.0745959,100,0.00166667
100,10000,2.30448,6.45174e+15,0.171107,100,0.000833333
500,10000,2.83446,1.16904e+16,0.849347,100,0.000166667
1000,10000,2.04849,9.69905e+15,2.5806,100,8.33333e-05
5,10000,3.06362,3.43482e+14,0.010464,100,0.0166667
10,10000,1.5425,6.17522e+14,0.026605,100,0.00833333
50,10000,0.666786,3.39111e+15,0.130339,100,0.00166667
100,10000,0.624636,6.8925e+15,0.317194,100,0.000833333
500,10000,0.148334,1.06033e+16,1.67933,100,0.000166667
1000,10000,0.252946,8.65498e+15,3.23271,100,8.33333e-05
5,10000,0.804218,2.93948e+14,0.0136902,100,0.0166667
10,10000,1.32285,6.08859e+14,0.0266433,100,0.00833333
50,10000,0.404386,3.08662e+15,0.132008,100,0.00166667
100,10000,0.00741863,6.05846e+15,0.272434,100,0.000833333
500,10000,1.37262,1.10602e+16,1.55156,100,0.000166667
1000,10000,0.368032,9.86553e+15,2.94169,100,8.33333e-05
5,10000,2.7795,2.94754e+14,0.0095859,100,0.0166667
10,10000,0.356044,6.3787e+14,0.0193987,100,0.00833333
50,10000,2.21319,3.21489e+15,0.136444,100,0.00166667
100,10000,1.68566,5.87113e+15,0.26618,100,0.000833333
500,10000,2.04258,7.12488e+15,1.48781,100,0.000166667
1000,10000,0.283155,7.55594e+15,2.88942,100,8.33333e-05
5,10000,0.455124,3.21051e+14,0.0113619,100,0.0166667
10,10000,0.525242,6.47547e+14,0.0269892,100,0.00833333
50,10000,0.0517481,2.9623e+15,0.130847,100,0.00166667
100,10000,0.250123,5.82349e+15,0.244218,100,0.000833333
500,10000,0.0425536,1.05649e+16,1.38814,100,0.000166667
1000,10000,1.41734,7.80206e+15,2.86932,100,8.33333e-05
5,10000,1.53907,3.317e+14,0.0137167,100,0.0166667
10,10000,2.16222,6.81436e+14,0.0278905,100,0.00833333
50,10000,0.358845,3.07824e+15,0.130468,100,0.00166667
100,10000,1.42758,5.93445e+15,0.250092,100,0.000833333
500,10000,1.18873,7.28209e+15,1.57245,100,0.000166667
1000,10000,0.723254,7.90331e+15,2.97524,100,8.33333e-05
5,10000,0.429232,3.25018e+14,0.0146664,100,0.0166667
10,10000,1.13096,6.29393e+14,0.0224466,100,0.00833333
50,10000,0.621652,3.02096e+15,0.124658,100,0.00166667
100,10000,1.00134,5.60346e+15,0.256835,100,0.000833333
500,10000,1.01111,1.17783e+16,1.54368,100,0.000166667
1000,10000,1.2226,1.03899e+16,2.95679,100,8.33333e-05
5,10000,1.88145,3.3455e+14,0.0096954,100,0.0166667
10,10000,2.96213,6.11123e+14,0.0204818,100,0.00833333
50,10000,1.03426,2.99087e+15,0.129873,100,0.00166667
100,10000,0.118047,5.93566e+15,0.260792,100,0.000833333
500,10000,1.08344,1.1909e+16,1.65701,100,0.000166667
1000,10000,0.893931,9.86416e+15,3.30834,100,8.33333e-05
5,10000,0.2008,3.1056e+14,0.0140865,100,0.0166667
10,10000,0.804091,6.41856e+14,0.0274319,100,0.00833333
50,10000,0.0167755,2.92452e+15,0.148606,100,0.00166667
100,10000,0.869971,6.10339e+15,0.266864,100,0.000833333
500,10000,0.28234,1.11416e+16,1.54109,100,0.000166667
1000,10000,0.444254,9.57303e+15,3.03306,100,8.33333e-05
5,10000,0.648287,3.09969e+14,0.011756,100,0.0166667
10,10000,0.0202876,5.7643e+14,0.026466,100,0.00833333
50,10000,0.77387,3.21797e+15,0.126363,100,0.00166667
100,10000,0.652734,5.90604e+15,0.261923,100,0.000833333
500,10000,0.352233,7.75645e+15,1.46703,100,0.000166667
1000,10000,1.70555,1.00867e+16,3.02849,100,8.33333e-05
5,10000,0.100889,3.26533e+14,0.0145782,100,0.0166667
10,10000,0.343062,5.8445e+14,0.0281824,100,0.00833333
50,10000,1.05288,2.91715e+15,0.131271,100,0.00166667
100,10000,0.944423,5.32757e+15,0.248858,100,0.000833333
500,10000,2.17121,1.11144e+16,1.58794,100,0.000166667
1000,10000,0.570736,9.90086e+15,1.77428,100,8.33333e-05
5,10000,0.229444,3.83758e+14,0.0092291,100,0.0166667
10,10000,1.22588,6.19721e+14,0.0180923,100,0.00833333
50,10000,0.604589,3.49424e+15,0.0759104,100,0.00166667
100,10000,0.531214,6.51831e+15,0.170748,100,0.000833333
500,10000,0.117781,6.95242e+15,0.819971,100,0.000166667
1000,10000,0.739687,9.40096e+15,1.65491,100,8.33333e-05
5,10000,0.427899,3.49757e+14,0.0084214,100,0.0166667
10,10000,1.72392,6.47622e+14,0.0172546,100,0.00833333
50,10000,0.363119,2.98585e+15,0.0843224,100,0.00166667
100,10000,1.13103,5.50491e+15,0.19212,100,0.000833333
500,10000,1.63716,1.11029e+16,0.943033,100,0.000166667
1000,10000,1.03389,9.85229e+15,1.72426,100,8.33333e-05
5,10000,0.268606,3.21946e+14,0.0092969,100,0.0166667
10,10000,1.23742,6.17995e+14,0.0176184,100,0.00833333
50,10000,0.184741,3.05567e+15,0.0810068,100,0.00166667
100,10000,0.451346,6.38153e+15,0.172074,100,0.000833333
500,10000,2.05278,7.37382e+15,0.863065,100,0.000166667
1000,10000,0.221799,7.9447e+15,1.63408,100,8.33333e-05
5,10000,1.79421,3.36455e+14,0.0095817,100,0.0166667
10,10000,3.28651,6.12829e+14,0.0287015,100,0.00833333
50,10000,2.85484,2.59266e+15,0.104712,100,0.00166667
100,10000,3.08669,5.24673e+15,0.162078,100,0.000833333
500,10000,0.376217,1.16208e+16,0.904907,100,0.000166667
1000,10000,1.59335,9.91639e+15,1.65013,100,8.33333e-05
5,10000,1.55502,3.04946e+14,0.0105014,100,0.0166667
10,10000,0.412733,5.52036e+14,0.0169239,100,0.00833333
50,10000,0.60545,2.66005e+15,0.0781341,100,0.00166667
100,10000,0.467088,5.08806e+15,0.167036,100,0.000833333
500,10000,1.0222,1.07654e+16,0.848039,100,0.000166667
1000,10000,0.220562,8.41831e+15,1.72105,100,8.33333e-05
5,10000,1.45732,3.26341e+14,0.0110787,100,0.0166667
10,10000,1.1545,5.62747e+14,0.0170416,100,0.00833333
50,10000,2.05363,2.72981e+15,0.0944205,100,0.00166667
100,10000,1.24034,5.6004e+15,0.160283,100,0.000833333
500,10000,2.55564,7.16474e+15,0.841076,100,0.000166667
1000,10000,0.221718,7.80706e+15,1.64845,100,8.33333e-05
5,10000,0.575263,3.09586e+14,0.008184,100,0.0166667
10,10000,2.01849,6.17277e+14,0.0217724,100,0.00833333
50,10000,0.0340645,2.96181e+15,0.0771158,100,0.00166667
100,10000,1.1131,6.39449e+15,0.181107,100,0.000833333
500,10000,0.666601,1.15018e+16,0.826902,100,0.000166667
1000,10000,1.92865,1.01094e+16,1.62631,100,8.33333e-05
5,10000,0.682391,3.16928e+14,0.0113241,100,0.0166667
10,10000,1.26222,6.54902e+14,0.0171161,100,0.00833333
50,10000,1.72683,3.23769e+15,0.0830335,100,0.00166667
100,10000,1.73141,5.64148e+15,0.160624,100,0.000833333
500,10000,0.621812,1.12667e+16,0.827448,100,0.000166667
1000,10000,1.50529,9.38945e+15,1.62188,100,8.33333e-05
5,10000,2.10794,2.87846e+14,0.0083904,100,0.0166667
10,10000,0.030918,6.12346e+14,0.019036,100,0.00833333
50,10000,1.99795,3.06713e+15,0.0783746,100,0.00166667
100,10000,0.231883,5.75686e+15,0.157088,100,0.000833333
500,10000,0.828893,1.13375e+16,0.876063,100,0.000166667
1000,10000,0.897571,7.59502e+15,1.69734,100,8.33333e-05
5,10000,1.05714,3.01278e+14,0.0080144,100,0.0166667
10,10000,0.376196,6.20404e+14,0.0161571,100,0.00833333
50,10000,1.59849,2.84832e+15,0.0795051,100,0.00166667
100,10000,1.94353,5.57313e+15,0.170541,100,0.000833333
500,10000,0.968901,1.10191e+16,0.905213,100,0.000166667
1000,10000,0.428796,1.07133e+16,1.63822,100,8.33333e-05
5,10000,0.446783,3.16673e+14,0.0080616,100,0.0166667
10,10000,0.648971,5.8613e+14,0.0174968,100,0.00833333
50,10000,0.0993944,3.26429e+15,0.0776374,100,0.00166667
100,10000,1.73384,6.53059e+15,0.161424,100,0.000833333
500,10000,0.398493,8.16311e+15,0.829597,100,0.000166667
1000,10000,0.363885,1.10631e+16,1.63762,100,8.33333e-05
5,10000,0.175477,3.04346e+14,0.0079455,100,0.0166667
10,10000,0.200653,5.92196e+14,0.0210007,100,0.00833333
50,10000,0.431566,2.99355e+15,0.084658,100,0.00166667
100,10000,0.402409,5.46727e+15,0.166355,100,0.000833333
500,10000,0.634444,1.19844e+16,0.839171,100,0.000166667
1000,10000,1.10677,8.22442e+15,1.62707,100,8.33333e-05
5,10000,0.294834,3.23455e+14,0.0084056,100,0.0166667
10,10000,0.452717,6.51963e+14,0.0200929,100,0.00833333
50,10000,0.317893,2.84063e+15,0.0861421,100,0.00166667
100,10000,1.96557,5.97703e+15,0.163914,100,0.000833333
500,10000,3.90078,1.11418e+16,0.847761,100,0.000166667
1000,10000,3.95118,1.00261e+16,1.64146,100,8.33333e-05
5,10000,1.15893,3.24962e+14,0.0107939,100,0.0166667
10,10000,1.7868,6.05996e+14,0.0172817,100,0.00833333
50,10000,0.530767,3.08936e+15,0.0767521,100,0.00166667
100,10000,1.00718,5.85974e+15,0.159269,100,0.000833333
500,10000,0.238621,7.11659e+15,0.885712,100,0.000166667
1000,10000,1.19086,9.85152e+15,1.66275,100,8.33333e-05
5,10000,2.78923,3.23516e+14,0.0092216,100,0.0166667
10,10000,1.09878,6.07682e+14,0.0175075,100,0.00833333
50,10000,3.39786,2.86587e+15,0.086003,100,0.00166667
100,10000,2.87381,5.89291e+15,0.161195,100,0.000833333
500,10000,0.89193,1.07529e+16,0.839552,100,0.000166667
1000,10000,0.198618,9.92597e+15,1.64308,100,8.33333e-05
5,10000,1.28744,3.25825e+14,0.0106181,100,0.0166667
10,10000,0.722008,6.24312e+14,0.0183025,100,0.00833333
50,10000,1.68866,3.01237e+15,0.0875286,100,0.00166667
100,10000,2.05238,5.82217e+15,0.165543,100,0.000833333
500,10000,0.250886,1.15686e+16,0.843559,100,0.000166667
1000,10000,0.919454,1.05388e+16,1.6689,100,8.33333e-05
5,10000,0.398446,3.21037e+14,0.0089258,100,0.0166667
10,10000,0.517072,6.37563e+14,0.0212384,100,0.00833333
50,10000,0.128139,3.0502e+15,0.0782748,100,0.00166667
100,10000,0.659097,6.19757e+15,0.159104,100,0.000833333
500,10000,0.38112,1.19832e+16,0.866795,100,0.000166667
1000,10000,0.177004,8.04696e+15,1.7074,100,8.33333e-05
5,10000,1.23784,3.18617e+14,0.0098448,100,0.0166667
10,10000,0.694275,6.0182e+14,0.0170762,100,0.00833333
50,10000,1.34767,3.22063e+15,0.0885222,100,0.00166667
100,10000,0.304388,6.4281e+15,0.175438,100,0.000833333
500,10000,1.07441,7.19188e+15,0.817601,100,0.000166667
1000,10000,1.01195,9.83327e+15,1.65642,100,8.33333e-05
5,10000,1.22147,3.13171e+14,0.010054,100,0.0166667
10,10000,1.29819,6.14194e+14,0.0192634,100,0.00833333
50,10000,1.53033,3.04302e+15,0.0870415,100,0.00166667
100,10000,1.85829,5.73403e+15,0.168129,100,0.000833333
500,10000,0.946562,1.19147e+16,0.844732,100,0.000166667
1000,10000,1.02935,1.05022e+16,1.65811,100,8.33333e-05
5,10000,0.298315,2.93162e+14,0.0100494,100,0.0166667
10,10000,1.01833,5.85939e+14,0.0203914,100,0.00833333
50,10000,0.0686984,3.13553e+15,0.0827525,100,0.00166667
100,10000,2.34506,5.68637e+15,0.163173,100,0.000833333
500,10000,0.869226,7.20914e+15,0.836097,100,0.000166667
1000,10000,0.867821,1.03567e+16,1.71928,100,8.33333e-05
5,10000,2.80479,3.37535e+14,0.007977,100,0.0166667
10,10000,1.94291,6.54818e+14,0.0184267,100,0.00833333
50,10000,1.16346,2.88076e+15,0.0842955,100,0.00166667
100,10000,0.174984,6.65743e+15,0.160922,100,0.000833333
500,10000,2.368,7.32194e+15,0.836489,100,0.000166667
1000,10000,2.68004,8.43937e+15,1.65489,100,8.33333e-05
5,10000,1.22298,3.25964e+14,0.0080488,100,0.0166667
10,10000,1.20134,5.91891e+14,0.0183184,100,0.00833333
50,10000,0.588077,2.8485e+15,0.0779124,100,0.00166667
100,10000,0.590127,6.18339e+15,0.163449,100,0.000833333
500,10000,0.0670251,7.5765e+15,0.840802,100,0.000166667
1000,10000,1.087,1.06214e+16,1.67827,100,8.33333e-05
5,10000,0.678412,3.2818e+14,0.0113498,100,0.0166667
10,10000,1.18819,6.7696e+14,0.0174144,100,0.00833333
50,10000,1.73408,3.2214e+15,0.0774184,100,0.00166667
100,10000,0.631868,6.40424e+15,0.161976,100,0.000833333
500,10000,0.443137,7.19221e+15,0.822972,100,0.000166667
1000,10000,0.355881,8.41647e+15,1.65008,100,8.33333e-05
5,10000,1.0775,3.20903e+14,0.0088395,100,0.0166667
10,10000,2.37402,6.05139e+14,0.0198149,100,0.00833333
50,10000,0.156579,3.04188e+15,0.0808744,100,0.00166667
100,10000,0.800718,6.03898e+15,0.168702,100,0.000833333
500,10000,0.68199,7.09681e+15,0.852094,100,0.000166667
1000,10000,0.737701,7.87976e+15,1.72092,100,8.33333e-05
5,10000,2.37814,3.02007e+14,0.0096325,100,0.0166667
10,10000,0.130315,6.55615e+14,0.0170383,100,0.00833333
50,10000,0.677221,3.05233e+15,0.0872597,100,0.00166667
100,10000,1.7443,6.03148e+15,0.164962,100,0.000833333
500,10000,2.70311,1.18224e+16,1.49673,100,0.000166667
1000,10000,1.70604,1.02459e+16,3.17425,100,8.33333e-05
5,10000,0.852448,3.06256e+14,0.0155599,100,0.0166667
10,10000,4.88848,6.17499e+14,0.0268358,100,0.00833333
50,10000,0.959952,3.14374e+15,0.138912,100,0.00166667
100,10000,0.588839,5.57874e+15,0.254983,100,0.000833333
500,10000,1.60971,6.9066e+15,1.5514,100,0.000166667
1000,10000,1.10344,1.01822e+16,3.01021,100,8.33333e-05
5,10000,0.740088,3.07119e+14,0.0137266,100,0.0166667
10,10000,2.58994,6.82264e+14,0.03005,100,0.00833333
50,10000,0.396454,3.09853e+15,0.129723,100,0.00166667
100,10000,1.81364,5.86654e+15,0.260991,100,0.000833333
500,10000,0.713742,1.16354e+16,1.57909,100,0.000166667
1000,10000,1.83878,9.83777e+15,3.0309,100,8.33333e-05
5,10000,1.18583,3.05723e+14,0.0138294,100,0.0166667
10,10000,1.82211,6.76367e+14,0.0247466,100,0.00833333
50,10000,2.71937,3.20409e+15,0.127467,100,0.00166667
100,10000,2.74039,5.8388e+15,0.260304,100,0.000833333
500,10000,0.057074,1.096e+16,1.57619,100,0.000166667
1000,10000,1.03086,1.06475e+16,3.03541,100,8.33333e-05
5,10000,2.89887,3.23767e+14,0.0118461,100,0.0166667
10,10000,1.5639,6.06665e+14,0.0261643,100,0.00833333
50,10000,0.988366,3.05343e+15,0.128628,100,0.00166667
100,10000,0.381744,6.04413e+15,0.250118,100,0.000833333
500,10000,0.978172,1.17646e+16,1.51372,100,0.000166667
1000,10000,2.98349,1.058e+16,2.84678,100,8.33333e-05
5,10000,0.800548,2.90991e+14,0.0160751,100,0.0166667
10,10000,0.521158,5.68987e+14,0.0249994,100,0.00833333
50,10000,1.09067,2.9931e+15,0.13108,100,0.00166667
100,10000,0.287822,5.86882e+15,0.259015,100,0.000833333
500,10000,0.122792,1.10497e+16,1.46736,100,0.000166667
1000,10000,1.46907,9.80029e+15,2.87644,100,8.33333e-05
5,10000,0.147329,3.11668e+14,0.0158961,100,0.0166667
10,10000,0.776103,6.31883e+14,0.0218464,100,0.00833333
50,10000,2.67512,2.88716e+15,0.134183,100,0.00166667
100,10000,0.236769,6.23283e+15,0.25346,100,0.000833333
500,10000,3.29135,1.20276e+16,1.5387,100,0.000166667
1000,10000,4.18129,8.09723e+15,2.97675,100,8.33333e-05
5,10000,0.11446,3.30202e+14,0.0124702,100,0.0166667
10,10000,0.413507,6.23581e+14,0.0264467,100,0.00833333
50,10000,1.42058,3.1398e+15,0.128839,100,0.00166667
100,10000,3.02175,6.25097e+15,0.238326,100,0.000833333
500,10000,0.698846,1.05412e+16,1.52647,100,0.000166667
1000,10000,1.13453,1.00588e+16,2.94628,100,8.33333e-05
5,10000,1.05358,3.28835e+14,0.0092053,100,0.0166667
10,10000,1.32815,6.19392e+14,0.0269948,100,0.00833333
50,10000,2.45315,3.11517e+15,0.127127,100,0.00166667
100,10000,0.691386,6.26597e+15,0.283483,100,0.000833333
500,10000,0.867969,7.20215e+15,1.49733,100,0.000166667
1000,10000,0.224365,8.09692e+15,2.90228,100,8.33333e-05
5,10000,2.90854,3.22642e+14,0.012251,100,0.0166667
10,10000,1.69079,6.32607e+14,0.0279234,100,0.00833333
50,10000,1.14673,2.93786e+15,0.127348,100,0.00166667
100,10000,2.36037,6.00274e+15,0.254899,100,0.000833333
500,10000,0.661385,7.52772e+15,1.48452,100,0.000166667
1000,10000,0.766254,8.24712e+15,2.90231,100,8.33333e-05
5,10000,0.234663,3.35649e+14,0.0140659,100,0.0166667
10,10000,0.110288,6.26752e+14,0.0195373,100,0.00833333
50,10000,2.07679,3.14509e+15,0.132883,100,0.00166667
100,10000,1.90293,6.30852e+15,0.263885,100,0.000833333
500,10000,1.74963,1.10661e+16,1.5132,100,0.000166667
1000,10000,2.09093,1.01983e+16,2.9427,100,8.33333e-05
5,10000,1.21478,3.14729e+14,0.0142444,100,0.0166667
10,10000,0.162951,5.86992e+14,0.0279127,100,0.00833333
50,10000,0.398926,2.9228e+15,0.12953,100,0.00166667
100,10000,0.751362,5.26265e+15,0.254362,100,0.000833333
500,10000,0.062327,1.1277e+16,1.49198,100,0.000166667
1000,10000,0.669182,8.1581e+15,2.85509,100,8.33333e-05
5,10000,1.16771,1.43103e+14,0.0135109,102.5,0.0166667
10,10000,0.955804,2.09878e+14,0.0319032,102.5,0.00833333
50,10000,0.167727,5.48057e+14,0.175851,102.5,0.00166667
100,10000,1.53585,9.42616e+14,0.315541,102.5,0.000833333
500,10000,1.1235,3.90549e+15,2.08991,102.5,0.000166667
1000,10000,1.94751,3.23254e+15,3.95508,102.5,8.33333e-05
5,10000,2.63002,1.41894e+14,0.0173089,102.5,0.0166667
10,10000,2.08311,2.18382e+14,0.0329428,102.5,0.00833333
50,10000,2.3029,5.6788e+14,0.160035,102.5,0.00166667
100,10000,0.0638258,9.28677e+14,0.34004,102.5,0.000833333
500,10000,1.45171,3.96833e+15,2.04213,102.5,0.000166667
1000,10000,1.2651,3.2325e+15,3.96647,102.5,8.33333e-05
5,10000,0.0536142,1.47459e+14,0.012824,102.5,0.0166667
10,10000,1.1481,2.15922e+14,0.033387,102.5,0.00833333
50,10000,0.254564,5.44743e+14,0.171126,102.5,0.00166667
100,10000,1.55011,9.22214e+14,0.346711,102.5,0.000833333
500,10000,0.233616,4.06027e+15,2.05668,102.5,0.000166667
1000,10000,0.955143,3.08864e+15,4.07979,102.5,8.33333e-05
5,10000,2.25265,1.45152e+14,0.0186857,102.5,0.0166667
10,10000,0.860197,2.12653e+14,0.0337673,102.5,0.00833333
50,10000,1.46519,5.40095e+14,0.176681,102.5,0.00166667
100,10000,1.08474,8.90655e+14,0.349874,102.5,0.000833333
500,10000,1.47001,3.88804e+15,2.01203,102.5,0.000166667
1000,10000,0.00258265,3.21085e+15,4.07104,102.5,8.33333e-05
5,10000,1.59509,1.44195e+14,0.0165396,102.5,0.0166667
10,10000,1.75793,2.13965e+14,0.0385357,102.5,0.00833333
50,10000,0.466822,5.45951e+14,0.169108,102.5,0.00166667
100,10000,0.563578,8.98306e+14,0.314001,102.5,0.000833333
500,10000,0.737306,3.89337e+15,2.01249,102.5,0.000166667
1000,10000,1.33967,3.25912e+15,3.89338,102.5,8.33333e-05
5,10000,0.347308,1.50934e+14,0.0167918,102.5,0.0166667
10,10000,0.810884,2.1746e+14,0.0331619,102.5,0.00833333
50,10000,0.706546,5.74446e+14,0.174441,102.5,0.00166667
100,10000,0.0375775,9.4867e+14,0.339583,102.5,0.000833333
500,10000,1.52774,3.85511e+15,2.01376,102.5,0.000166667
1000,10000,1.10883,3.08683e+15,3.96334,102.5,8.33333e-05
5,10000,0.0248018,1.39018e+14,0.0161205,102.5,0.0166667
10,10000,1.03868,2.14259e+14,0.0276196,102.5,0.00833333
50,10000,0.768302,5.67592e+14,0.170657,102.5,0.00166667
100,10000,0.865941,9.25271e+14,0.327993,102.5,0.000833333
500,10000,0.625989,3.86513e+15,1.9546,102.5,0.000166667
1000,10000,0.757284,3.12046e+15,4.08877,102.5,8.33333e-05
5,10000,0.454506,1.4358e+14,0.0175071,102.5,0.0166667
10,10000,0.759419,2.21808e+14,0.0338627,102.5,0.00833333
50,10000,0.26182,5.7689e+14,0.161681,102.5,0.00166667
100,10000,1.03189,9.82991e+14,0.35252,102.5,0.000833333
500,10000,0.842012,3.99152e+15,2.04948,102.5,0.000166667
1000,10000,0.304721,3.07737e+15,4.05418,102.5,8.33333e-05
5,10000,0.184357,1.3876e+14,0.0171522,102.5,0.0166667
10,10000,0.5972,2.14227e+14,0.0321123,102.5,0.00833333
50,10000,0.496581,5.40165e+14,0.17575,102.5,0.00166667
100,10000,0.593093,9.15332e+14,0.330399,102.5,0.000833333
500,10000,1.47948,3.95048e+15,2.05891,102.5,0.000166667
1000,10000,1.01938,3.10031e+15,4.11703,102.5,8.33333e-05
5,10000,0.376348,1.45981e+14,0.012009,102.5,0.0166667
10,10000,0.649604,2.12006e+14,0.0333629,102.5,0.00833333
50,10000,1.264,5.43772e+14,0.168689,102.5,0.00166667
100,10000,0.776369,9.85603e+14,0.339632,102.5,0.000833333
500,10000,0.0816219,4.03893e+15,2.0648,102.5,0.000166667
1000,10000,0.447054,3.18584e+15,4.05284,102.5,8.33333e-05
5,10000,0.148118,1.41372e+14,0.0186685,102.5,0.0166667
10,10000,0.273805,2.2072e+14,0.0339739,102.5,0.00833333
50,10000,1.68955,5.47761e+14,0.168165,102.5,0.00166667
100,10000,1.5696,9.04412e+14,0.3372,102.5,0.000833333
500,10000,1.434,3.83491e+15,2.02461,102.5,0.000166667
1000,10000,0.40352,3.12996e+15,4.01269,102.5,8.33333e-05
5,10000,0.765141,1.58838e+14,0.0153958,102.5,0.0166667
10,10000,0.864605,2.30482e+14,0.036707,102.5,0.00833333
50,10000,0.545331,5.59262e+14,0.175539,102.5,0.00166667
100,10000,0.85373,9.48602e+14,0.348203,102.5,0.000833333
500,10000,0.365374,3.82256e+15,2.06333,102.5,0.000166667
1000,10000,0.0610045,3.03683e+15,4.27237,102.5,8.33333e-05
5,10000,0.777405,1.43229e+14,0.0144308,102.5,0.0166667
10,10000,0.302938,2.08211e+14,0.032736,102.5,0.00833333
50,10000,0.826333,5.49817e+14,0.168649,102.5,0.00166667
100,10000,1.23803,9.4345e+14,0.344071,102.5,0.000833333
500,10000,1.52615,3.81393e+15,1.95473,102.5,0.000166667
1000,10000,0.336277,3.06223e+15,3.88475,102.5,8.33333e-05
5,10000,0.772221,1.34878e+14,0.0167712,102.5,0.0166667
10,10000,0.394711,2.09999e+14,0.0353786,102.5,0.00833333
50,10000,1.39824,5.68059e+14,0.170577,102.5,0.00166667
100,10000,1.29795,9.64033e+14,0.335722,102.5,0.000833333
500,10000,1.75118,3.79629e+15,1.93275,102.5,0.000166667
1000,10000,0.675754,3.12559e+15,3.7404,102.5,8.33333e-05
5,10000,0.222902,1.53059e+14,0.01667,102.5,0.0166667
10,10000,0.775339,2.15196e+14,0.034169,102.5,0.00833333
50,10000,0.035477,5.61853e+14,0.16272,102.5,0.00166667
100,10000,0.973069,9.12844e+14,0.313335,102.5,0.000833333
500,10000,0.29462,4.02476e+15,1.94928,102.5,0.000166667
1000,10000,0.349794,3.15332e+15,3.83661,102.5,8.33333e-05
5,10000,0.568051,1.52025e+14,0.0160642,102.5,0.0166667
10,10000,0.241247,2.2538e+14,0.0330879,102.5,0.00833333
50,10000,0.160139,5.43422e+14,0.166612,102.5,0.00166667
