35,10000,7.18668,8.1903e+12,0.108374,102.5,0.0285714
40,10000,7.28609,9.16612e+12,0.110676,102.5,0.025
50,10000,7.16564,1.05534e+13,0.187336,102.5,0.02
1,10000,6.54506,0,0.0033174,102.5,1
2,10000,6.94532,8.51039e+11,0.0082498,102.5,0.5
3,10000,7.04546,1.15386e+12,0.0112582,102.5,0.333333
4,10000,7.1605,1.41868e+12,0.0198375,102.5,0.25
5,10000,7.24452,1.70098e+12,0.0182609,102.5,0.2
6,10000,7.17168,2.03927e+12,0.0195419,102.5,0.166667
7,10000,7.2412,2.46373e+12,0.0264515,102.5,0.142857
8,10000,7.29171,2.58009e+12,0.0283228,102.5,0.125
9,10000,7.16679,2.9239e+12,0.0272866,102.5,0.111111
10,10000,7.24314,3.14842e+12,0.0269157,102.5,0.1
12,10000,7.258,3.48117e+12,0.0369446,102.5,0.0833333
14,10000,7.34918,4.05625e+12,0.0411212,102.5,0.0714286
16,10000,7.35989,4.13403e+12,0.0488163,102.5,0.0625
18,10000,7.29574,5.21163e+12,0.0604421,102.5,0.0555556
20,10000,7.44673,5.38125e+12,0.0768817,102.5,0.05
25,10000,7.39086,6.37258e+12,0.0794618,102.5,0.04
30,10000,7.41515,7.51038e+12,0.104849,102.5,0.0333333
35,10000,7.39186,8.02119e+12,0.114538,102.5,0.0285714
40,10000,7.36271,8.67266e+12,0.164085,102.5,0.025
50,10000,7.48384,1.06756e+13,0.177097,102.5,0.02
1,10000,6.73161,0,0.0041113,102.5,1
2,10000,7.10931,8.95202e+11,0.0086517,102.5,0.5
3,10000,7.17228,1.21145e+12,0.0112226,102.5,0.333333
4,10000,7.18265,1.54835e+12,0.0130233,102.5,0.25
5,10000,7.16879,2.01458e+12,0.0163212,102.5,0.2
6,10000,7.311,2.21934e+12,0.0210493,102.5,0.166667
7,10000,7.2084,2.49234e+12,0.0226711,102.5,0.142857
8,10000,7.3121,2.6649e+12,0.0225853,102.5,0.125
9,10000,7.23326,2.90972e+12,0.0274796,102.5,0.111111
10,10000,7.31941,3.45222e+12,0.0294813,102.5,0.1
12,10000,7.44386,3.72616e+12,0.0355627,102.5,0.0833333
14,10000,7.37183,4.2605e+12,0.0403534,102.5,0.0714286
16,10000,7.43971,5.15466e+12,0.05807,102.5,0.0625
18,10000,7.34108,5.19717e+12,0.0561982,102.5,0.0555556
20,10000,7.32436,5.39122e+12,0.0613943,102.5,0.05
25,10000,7.34847,6.84548e+12,0.081676,102.5,0.04
30,10000,7.28468,7.79743e+12,0.0923694,102.5,0.0333333
35,10000,7.34231,8.6727e+12,0.103786,102.5,0.0285714
40,10000,7.34118,9.83671e+12,0.109662,102.5,0.025
50,10000,7.36061,1.10825e+13,0.155862,102.5,0.02
1,10000,6.49315,0,0.0036378,102.5,1
2,10000,6.93397,8.88233e+11,0.0083296,102.5,0.5
3,10000,7.12182,1.19857e+12,0.0113108,102.5,0.333333
4,10000,7.08735,1.60236e+12,0.0154759,102.5,0.25
5,10000,7.12956,1.76171e+12,0.0171941,102.5,0.2
6,10000,7.12655,2.05014e+12,0.023464,102.5,0.166667
7,10000,7.195,2.36982e+12,0.0241764,102.5,0.142857
8,10000,7.28998,2.63665e+12,0.0288235,102.5,0.125
9,10000,7.24388,2.78005e+12,0.0334764,102.5,0.111111
10,10000,7.29549,2.95842e+12,0.0345297,102.5,0.1
12,10000,7.30651,3.73603e+12,0.0416728,102.5,0.0833333
14,10000,7.29351,4.04114e+12,0.0400322,102.5,0.0714286
16,10000,7.22958,4.53641e+12,0.0473245,102.5,0.0625
18,10000,7.23278,4.89131e+12,0.0689417,102.5,0.0555556
20,10000,7.2146,5.37939e+12,0.0608343,102.5,0.05
25,10000,7.29054,6.81955e+12,0.0728659,102.5,0.04
30,10000,7.22506,7.57298e+12,0.099768,102.5,0.0333333
35,10000,7.23324,8.29391e+12,0.108514,102.5,0.0285714
40,10000,7.27437,9.11473e+12,0.145473,102.5,0.025
50,10000,7.23978,1.07383e+13,0.152323,102.5,0.02
1,10000,6.60393,0,0.0037519,102.5,1
2,10000,7.00515,9.14866e+11,0.0079122,102.5,0.5
3,10000,7.17697,1.18227e+12,0.0112335,102.5,0.333333
4,10000,7.24992,1.42763e+12,0.014864,102.5,0.25
5,10000,7.29914,1.5978e+12,0.0185659,102.5,0.2
6,10000,7.36001,2.11192e+12,0.0189161,102.5,0.166667
7,10000,7.26743,2.32987e+12,0.0224043,102.5,0.142857
8,10000,7.29719,2.47365e+12,0.0249222,102.5,0.125
9,10000,7.28669,2.64039e+12,0.0255261,102.5,0.111111
10,10000,7.29887,2.95795e+12,0.027084,102.5,0.1
12,10000,7.27596,3.33853e+12,0.034566,102.5,0.0833333
14,10000,7.26371,4.15243e+12,0.0507399,102.5,0.0714286
16,10000,7.31134,4.20658e+12,0.0511754,102.5,0.0625
18,10000,7.2595,4.91261e+12,0.0611397,102.5,0.0555556
20,10000,7.24268,5.59571e+12,0.0545386,102.5,0.05
